,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
3,Florian Sotoca,fr FRA,"MF,FW",31.0,38,34,3054.0,33.9,7.0,9.0,16.0,6.0,1.0,3.0,4.0,0.0,10.5,8.1,8.1,16.2,53.0,186.0,302.0,0.21,0.27,0.47,0.18,0.44,0.31,0.24,0.55,0.24,0.48,Matches,,,,,,,,86.0,29.0,33.7,0.07,15.6,1172.0,549.0,445.0,122.0,1536.0,655.0,585.0,187.0,76.3,83.8,76.1,65.2,20095.0,5544.0,6.1,39.0,15.0,19.0,37.5,29.0,68.0,51.0,0.0,56.0,45.0,55.4,2022-2023,Lens,Ligue 1
4,Salis Abdul Samed,gh GHA,MF,22.0,33,33,2894.0,32.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.9,0.9,1.6,2.5,33.0,165.0,44.0,0.03,0.03,0.06,0.03,0.06,0.03,0.05,0.08,0.03,0.08,Matches,,,,,,,,13.0,4.0,30.8,0.08,19.1,1819.0,897.0,769.0,92.0,1981.0,964.0,811.0,117.0,91.8,93.0,94.8,78.6,28679.0,7020.0,2.3,46.0,29.0,26.0,55.8,36.0,82.0,26.0,0.0,14.0,17.0,45.2,2022-2023,Lens,Ligue 1
5,Jonathan Gradit,fr FRA,DF,29.0,33,33,2823.0,31.4,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,1.1,2.0,41.0,233.0,9.0,0.03,0.1,0.13,0.03,0.13,0.03,0.04,0.06,0.03,0.06,Matches,,,,,,,,5.0,1.0,20.0,0.2,14.1,1875.0,727.0,942.0,159.0,2093.0,789.0,1011.0,218.0,89.6,92.1,93.2,72.9,34040.0,12990.0,1.6,62.0,31.0,40.0,58.5,38.0,100.0,83.0,0.0,47.0,45.0,51.1,2022-2023,Lens,Ligue 1
6,Facundo Medina,ar ARG,DF,23.0,32,32,2779.0,30.9,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,2.6,2.6,1.8,4.3,81.0,238.0,30.0,0.06,0.13,0.19,0.06,0.19,0.08,0.06,0.14,0.08,0.14,Matches,,,,,,,,18.0,4.0,22.2,0.11,13.9,2260.0,1045.0,953.0,162.0,2506.0,1099.0,1032.0,246.0,90.2,95.1,92.3,65.9,37270.0,14504.0,1.8,31.0,13.0,20.0,37.1,26.0,57.0,62.0,1.0,37.0,43.0,46.3,2022-2023,Lens,Ligue 1
7,Przemysław Frankowski,pl POL,"DF,MF",27.0,37,31,2833.0,31.5,5.0,3.0,8.0,2.0,3.0,3.0,4.0,0.0,4.2,1.8,6.8,8.6,51.0,132.0,237.0,0.16,0.1,0.25,0.06,0.16,0.13,0.22,0.35,0.06,0.27,Matches,,,,,,,,28.0,6.0,21.4,0.07,22.1,1364.0,652.0,553.0,124.0,1828.0,748.0,727.0,271.0,74.6,87.2,76.1,45.8,23200.0,8259.0,6.9,77.0,39.0,51.0,48.8,41.0,118.0,42.0,2.0,12.0,21.0,36.4,2022-2023,Lens,Ligue 1
8,Loïs Openda,be BEL,FW,22.0,38,29,2517.0,28.0,21.0,4.0,25.0,20.0,1.0,1.0,2.0,0.0,18.4,17.6,4.0,21.6,61.0,42.0,206.0,0.75,0.14,0.89,0.72,0.86,0.66,0.14,0.8,0.63,0.77,Matches,,,,,,,,103.0,49.0,47.6,0.19,13.1,297.0,143.0,104.0,16.0,443.0,203.0,137.0,35.0,67.0,70.4,75.9,45.7,4347.0,944.0,3.7,11.0,2.0,9.0,15.4,2.0,13.0,6.0,0.0,13.0,20.0,39.4,2022-2023,Lens,Ligue 1
9,Deiver Machado,co COL,"DF,MF",28.0,33,26,2184.0,24.3,4.0,3.0,7.0,4.0,0.0,0.0,5.0,1.0,1.3,1.3,2.8,4.1,59.0,54.0,131.0,0.16,0.12,0.29,0.16,0.29,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,,,18.0,7.0,38.9,0.22,19.3,719.0,371.0,268.0,50.0,875.0,429.0,311.0,85.0,82.2,86.5,86.2,58.8,11319.0,3207.0,2.6,45.0,21.0,26.0,61.8,21.0,66.0,27.0,0.0,15.0,29.0,34.1,2022-2023,Lens,Ligue 1
10,Massadio Haïdara,ml MLI,"DF,MF",29.0,36,17,1671.0,18.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.1,2.1,1.1,3.2,23.0,85.0,58.0,0.0,0.05,0.05,0.0,0.05,0.11,0.06,0.17,0.11,0.17,Matches,,,,,,,,13.0,0.0,0.0,0.0,11.6,843.0,416.0,349.0,49.0,996.0,461.0,407.0,78.0,84.6,90.2,85.7,62.8,13642.0,4334.0,1.5,24.0,12.0,16.0,50.0,36.0,60.0,39.0,1.0,38.0,15.0,71.7,2022-2023,Lens,Ligue 1
11,David Pereira da Costa,pt POR,"MF,FW",21.0,31,16,1407.0,15.6,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,4.1,6.9,61.0,117.0,133.0,0.06,0.19,0.26,0.06,0.26,0.18,0.26,0.44,0.18,0.44,Matches,,,,,,,,26.0,7.0,26.9,0.04,17.6,615.0,311.0,239.0,37.0,761.0,351.0,297.0,59.0,80.8,88.6,80.5,62.7,9640.0,2690.0,4.2,13.0,7.0,7.0,36.8,11.0,24.0,6.0,0.0,3.0,11.0,21.4,2022-2023,Lens,Ligue 1
12,Adrien Thomasson,fr FRA,"MF,FW",28.0,20,16,1278.0,14.2,5.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,2.8,5.8,17.0,49.0,98.0,0.35,0.35,0.7,0.35,0.7,0.21,0.2,0.41,0.21,0.41,Matches,,,,,,,,21.0,9.0,42.9,0.24,14.5,440.0,223.0,166.0,28.0,559.0,267.0,193.0,48.0,78.7,83.5,86.0,58.3,6769.0,1554.0,1.6,24.0,12.0,17.0,26.7,4.0,28.0,17.0,0.0,12.0,18.0,40.0,2022-2023,Lens,Ligue 1
13,Angelo Fulgini,fr FRA,"MF,FW",25.0,17,12,858.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,2.7,4.0,20.0,43.0,70.0,0.1,0.1,0.21,0.1,0.21,0.13,0.29,0.42,0.13,0.42,Matches,,,,,,,,12.0,8.0,66.7,0.08,15.7,380.0,194.0,127.0,32.0,501.0,221.0,165.0,76.0,75.8,87.8,77.0,42.1,5810.0,1938.0,3.4,14.0,5.0,7.0,35.7,8.0,22.0,2.0,0.0,4.0,14.0,22.2,2022-2023,Lens,Ligue 1
14,Jean Onana,cm CMR,"MF,DF",22.0,21,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,0.8,12.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,,,8.0,3.0,37.5,0.0,23.1,412.0,185.0,177.0,31.0,478.0,204.0,203.0,43.0,86.2,90.7,87.2,72.1,6872.0,1606.0,0.3,28.0,10.0,17.0,45.5,18.0,46.0,20.0,0.0,9.0,7.0,56.3,2022-2023,Lens,Ligue 1
15,Wesley Saïd,fr FRA,"FW,MF",27.0,21,6,644.0,7.2,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.3,3.3,0.9,4.2,19.0,26.0,67.0,0.7,0.0,0.7,0.7,0.7,0.46,0.13,0.59,0.46,0.59,Matches,,,,,,,,27.0,10.0,37.0,0.19,14.5,155.0,95.0,44.0,11.0,195.0,114.0,53.0,18.0,79.5,83.3,83.0,61.1,2247.0,565.0,0.8,4.0,2.0,1.0,33.3,1.0,5.0,2.0,0.0,5.0,7.0,41.7,2022-2023,Lens,Ligue 1
16,Alexis Claude-Maurice,fr FRA,"MF,FW",24.0,20,5,604.0,6.7,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,2.6,2.6,1.3,3.9,11.0,25.0,43.0,0.75,0.45,1.19,0.75,1.19,0.39,0.19,0.58,0.39,0.58,Matches,,,,,,,,14.0,9.0,64.3,0.36,16.6,201.0,122.0,62.0,5.0,240.0,136.0,73.0,10.0,83.8,89.7,84.9,50.0,2708.0,541.0,0.9,14.0,6.0,9.0,37.5,2.0,16.0,1.0,0.0,4.0,2.0,66.7,2022-2023,Lens,Ligue 1
17,Jimmy Cabot,fr FRA,"DF,MF",28.0,11,5,511.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.1,2.4,26.0,29.0,65.0,0.0,0.18,0.18,0.0,0.18,0.05,0.37,0.43,0.05,0.43,Matches,,,,,,,,5.0,1.0,20.0,0.0,17.0,261.0,123.0,102.0,32.0,346.0,137.0,130.0,68.0,75.4,89.8,78.5,47.1,4629.0,1527.0,2.0,20.0,12.0,12.0,46.2,4.0,24.0,12.0,0.0,3.0,3.0,50.0,2022-2023,Lens,Ligue 1
18,Łukasz Poręba,pl POL,MF,22.0,10,3,260.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.7,1.3,3.0,20.0,18.0,0.0,0.35,0.35,0.0,0.35,0.2,0.23,0.44,0.2,0.44,Matches,,,,,,,,3.0,0.0,0.0,0.0,17.1,116.0,52.0,48.0,9.0,143.0,63.0,57.0,13.0,81.1,82.5,84.2,69.2,1866.0,539.0,0.4,5.0,2.0,4.0,66.7,4.0,9.0,2.0,0.0,3.0,1.0,75.0,2022-2023,Lens,Ligue 1
19,Julien Le Cardinal,fr FRA,DF,24.0,8,2,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.2,4.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.31,0.35,0.66,0.31,0.66,Matches,,,,,,,,5.0,2.0,40.0,0.0,9.6,90.0,42.0,36.0,9.0,121.0,52.0,48.0,14.0,74.4,80.8,75.0,64.3,1556.0,466.0,0.4,6.0,4.0,4.0,66.7,2.0,8.0,5.0,0.0,9.0,7.0,56.3,2022-2023,Lens,Ligue 1
20,Jean-Louis Leca,fr FRA,GK,36.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,4.0,3.0,75.0,,0.0,0.0,0.0,0.0,,,,32.0,10.0,8.0,14.0,39.0,11.0,8.0,20.0,82.1,90.9,100.0,70.0,953.0,690.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,100.0,2022-2023,Lens,Ligue 1
21,Rémy Labeau Lascary,gp GLP,"FW,MF",19.0,10,0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.32,0.28,0.32,Matches,,,,,,,,3.0,1.0,33.3,0.0,15.9,23.0,11.0,7.0,3.0,29.0,14.0,9.0,3.0,79.3,78.6,77.8,100.0,383.0,126.0,0.0,4.0,0.0,2.0,,1.0,5.0,0.0,0.0,3.0,3.0,50.0,2022-2023,Lens,Ligue 1
22,Adam Buksa,pl POL,"FW,MF",26.0,8,0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,0.0,0.0,,,,15.0,7.0,7.0,0.0,24.0,11.0,9.0,1.0,62.5,63.6,77.8,0.0,245.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,16.7,2022-2023,Lens,Ligue 1
23,Ismaëlben Boura,km COM,"DF,FW",21.0,9,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.26,0.06,0.26,Matches,,,,,,,,2.0,1.0,50.0,0.0,28.6,47.0,27.0,18.0,1.0,64.0,34.0,21.0,5.0,73.4,79.4,85.7,20.0,670.0,236.0,0.5,6.0,5.0,4.0,83.3,2.0,8.0,3.0,0.0,1.0,2.0,33.3,2022-2023,Lens,Ligue 1
24,Ignatius Ganago,cm CMR,FW,23.0,4,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,,,,,,,,1.0,0.0,0.0,0.0,23.1,10.0,3.0,6.0,1.0,11.0,3.0,7.0,1.0,90.9,100.0,85.7,100.0,204.0,74.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,4.0,33.3,2022-2023,Lens,Ligue 1
25,Patrick Berg,no NOR,"MF,FW",24.0,3,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,,,,,,,,0.0,0.0,,,,17.0,8.0,5.0,3.0,20.0,8.0,6.0,3.0,85.0,100.0,83.3,100.0,319.0,133.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2022-2023,Lens,Ligue 1
26,Gaël Kakuta,cd COD,FW,31.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,,,,,,,,1.0,0.0,0.0,0.0,29.8,12.0,5.0,4.0,1.0,16.0,6.0,6.0,2.0,75.0,83.3,66.7,50.0,172.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2022-2023,Lens,Ligue 1
27,Steven Fortes,cv CPV,DF,30.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,33.3,0.0,50.0,,15.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2022-2023,Lens,Ligue 1
28,Christopher Wooh,cm CMR,MF,20.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,100.0,100.0,100.0,,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2022-2023,Lens,Ligue 1
29,Ibrahima Baldé,fr FRA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
30,Yacouba Barry,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
31,Nolan Bonte,fr FRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
32,Pierre Ganiou,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
33,Yaya Kader Fofana,ml MLI,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
34,Adrien Louveau,fr FRA,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
35,Yannick Pandor,km COM,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
36,Squad Total,,,26.4,38,418,3420.0,38.0,66.0,49.0,115.0,60.0,6.0,9.0,63.0,3.0,66.7,59.8,47.4,107.2,738.0,1829.0,1821.0,1.74,1.29,3.03,1.58,2.87,1.76,1.25,3.0,1.57,2.82,,29.0,129.0,101.0,79.8,0.0,15.0,39.5,518.0,177.0,34.2,0.12,16.4,17809.0,7942.0,7624.0,1618.0,21203.0,8840.0,8652.0,2642.0,84.0,89.8,88.1,61.2,307973.0,105609.0,45.6,540.0,262.0,323.0,46.0,339.0,879.0,559.0,7.0,406.0,369.0,52.4,2022-2023,Lens,Ligue 1
37,Opponent Total,,,26.0,38,418,3420.0,38.0,28.0,19.0,47.0,25.0,3.0,3.0,79.0,3.0,43.5,41.1,31.7,72.8,544.0,1268.0,1254.0,0.74,0.5,1.24,0.66,1.16,1.14,0.83,1.98,1.08,1.92,,68.0,186.0,117.0,66.7,33.3,5.0,13.2,389.0,126.0,32.4,0.06,17.8,13591.0,5867.0,5925.0,1320.0,16976.0,6730.0,6815.0,2516.0,80.1,87.2,86.9,52.5,239440.0,85728.0,32.2,557.0,255.0,315.0,43.9,409.0,966.0,746.0,16.0,369.0,406.0,47.6,2022-2023,Lens,Ligue 1
0,Valentin Rongier,fr FRA,MF,27.0,36,34,3032.0,33.7,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,1.7,1.7,2.7,4.4,57.0,238.0,72.0,0.03,0.06,0.09,0.03,0.09,0.05,0.08,0.13,0.05,0.13,Matches,,,,,,,,22.0,4.0,18.2,0.05,20.0,1855.0,808.0,821.0,147.0,2109.0,898.0,888.0,197.0,88.0,90.0,92.5,74.6,31535.0,9032.0,3.1,93.0,41.0,59.0,53.2,54.0,147.0,38.0,1.0,43.0,30.0,58.9,2022-2023,Marseille,Ligue 1
1,Pau López,es ESP,GK,27.0,33,32,2925.0,32.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01,Matches,34.0,123.0,90.0,76.4,0.0,10.0,31.3,0.0,0.0,,,,877.0,143.0,461.0,269.0,1116.0,145.0,468.0,495.0,78.6,98.6,98.5,54.3,23244.0,14324.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,71.4,2022-2023,Marseille,Ligue 1
2,Chancel Mbemba,cd COD,DF,27.0,36,32,2849.0,31.7,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.1,3.1,0.5,3.5,47.0,183.0,49.0,0.16,0.0,0.16,0.16,0.16,0.1,0.01,0.11,0.1,0.11,Matches,,,,,,,,27.0,9.0,33.3,0.19,11.0,1441.0,537.0,744.0,126.0,1742.0,597.0,853.0,211.0,82.7,89.9,87.2,59.7,26456.0,7943.0,1.3,43.0,22.0,26.0,71.0,42.0,85.0,89.0,0.0,72.0,35.0,67.3,2022-2023,Marseille,Ligue 1
3,Alexis Sánchez,cl CHI,"FW,MF",33.0,35,32,2679.0,29.8,14.0,3.0,17.0,12.0,2.0,3.0,3.0,0.0,12.6,10.2,5.8,16.0,42.0,127.0,232.0,0.47,0.1,0.57,0.4,0.5,0.42,0.2,0.62,0.34,0.54,Matches,,,,,,,,63.0,29.0,46.0,0.19,15.2,681.0,320.0,238.0,76.0,934.0,426.0,306.0,105.0,72.9,75.1,77.8,72.4,11500.0,2775.0,5.1,27.0,3.0,17.0,12.5,5.0,32.0,6.0,0.0,35.0,70.0,33.3,2022-2023,Marseille,Ligue 1
4,Jonathan Clauss,fr FRA,DF,29.0,34,32,2590.0,28.8,2.0,9.0,11.0,2.0,0.0,0.0,1.0,0.0,4.2,4.2,8.4,12.6,83.0,121.0,240.0,0.07,0.31,0.38,0.07,0.38,0.15,0.29,0.44,0.15,0.44,Matches,,,,,,,,48.0,12.0,25.0,0.04,17.5,1091.0,553.0,426.0,74.0,1461.0,671.0,542.0,150.0,74.7,82.4,78.6,49.3,17647.0,6285.0,7.2,46.0,23.0,28.0,44.2,31.0,77.0,40.0,2.0,10.0,17.0,37.0,2022-2023,Marseille,Ligue 1
5,Jordan Veretout,fr FRA,MF,29.0,38,31,2863.0,31.8,4.0,3.0,7.0,3.0,1.0,1.0,4.0,0.0,3.9,3.1,3.8,6.9,59.0,248.0,73.0,0.13,0.09,0.22,0.09,0.19,0.12,0.12,0.24,0.1,0.22,Matches,,,,,,,,30.0,9.0,30.0,0.1,20.5,1834.0,676.0,858.0,243.0,2148.0,757.0,958.0,339.0,85.4,89.3,89.6,71.7,35304.0,9959.0,3.8,56.0,25.0,35.0,47.2,36.0,92.0,40.0,2.0,20.0,26.0,43.5,2022-2023,Marseille,Ligue 1
6,Leonardo Balerdi,ar ARG,DF,23.0,35,30,2639.0,29.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.3,1.3,0.2,1.4,15.0,97.0,19.0,0.0,0.03,0.03,0.0,0.03,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,,,11.0,0.0,0.0,0.0,10.2,1389.0,393.0,771.0,189.0,1656.0,449.0,872.0,262.0,83.9,87.5,88.4,72.1,27891.0,8035.0,0.4,57.0,32.0,37.0,71.1,63.0,120.0,91.0,1.0,70.0,41.0,63.1,2022-2023,Marseille,Ligue 1
7,Cengiz Ünder,tr TUR,"MF,DF",25.0,37,28,2490.0,27.7,5.0,4.0,9.0,4.0,1.0,1.0,3.0,0.0,8.3,7.5,7.9,15.5,69.0,115.0,262.0,0.18,0.14,0.33,0.14,0.29,0.3,0.29,0.59,0.27,0.56,Matches,,,,,,,,70.0,23.0,32.9,0.06,17.1,778.0,405.0,255.0,89.0,1114.0,484.0,366.0,182.0,69.8,83.7,69.7,48.9,13245.0,4270.0,7.4,37.0,13.0,19.0,38.2,18.0,55.0,13.0,0.0,11.0,19.0,36.7,2022-2023,Marseille,Ligue 1
8,Sead Kolašinac,ba BIH,DF,29.0,33,26,2214.0,24.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,4.1,4.1,0.9,5.1,49.0,109.0,86.0,0.16,0.04,0.2,0.16,0.2,0.17,0.04,0.21,0.17,0.21,Matches,,,,,,,,22.0,9.0,40.9,0.18,9.7,1135.0,572.0,478.0,48.0,1333.0,628.0,549.0,84.0,85.1,91.1,87.1,57.1,17773.0,4570.0,1.7,52.0,24.0,36.0,64.9,43.0,95.0,35.0,1.0,36.0,37.0,49.3,2022-2023,Marseille,Ligue 1
9,Mattéo Guendouzi,fr FRA,MF,23.0,33,25,2108.0,23.4,2.0,4.0,6.0,1.0,1.0,1.0,3.0,0.0,3.3,2.5,2.1,4.6,50.0,170.0,100.0,0.09,0.17,0.26,0.04,0.21,0.14,0.09,0.23,0.11,0.2,Matches,,,,,,,,24.0,5.0,20.8,0.04,16.4,1094.0,493.0,451.0,111.0,1267.0,554.0,501.0,140.0,86.3,89.0,90.0,79.3,18942.0,5287.0,2.4,39.0,14.0,18.0,36.8,21.0,60.0,18.0,0.0,23.0,29.0,44.2,2022-2023,Marseille,Ligue 1
10,Samuel Gigot,fr FRA,DF,28.0,26,24,1879.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,2.6,2.6,0.4,3.0,33.0,74.0,19.0,0.1,0.1,0.19,0.1,0.19,0.12,0.02,0.14,0.12,0.14,Matches,,,,,,,,12.0,3.0,25.0,0.17,8.0,985.0,353.0,535.0,66.0,1130.0,394.0,582.0,110.0,87.2,89.6,91.9,60.0,17488.0,5168.0,0.4,46.0,12.0,24.0,80.0,45.0,91.0,85.0,1.0,56.0,17.0,76.7,2022-2023,Marseille,Ligue 1
11,Nuno Tavares,pt POR,"DF,MF",22.0,31,23,2349.0,26.1,6.0,0.0,6.0,6.0,0.0,0.0,6.0,1.0,4.5,4.5,2.6,7.1,96.0,115.0,245.0,0.23,0.0,0.23,0.23,0.23,0.17,0.1,0.27,0.17,0.27,Matches,,,,,,,,65.0,17.0,26.2,0.09,19.4,1058.0,623.0,343.0,61.0,1367.0,710.0,460.0,113.0,77.4,87.7,74.6,54.0,16121.0,5639.0,3.9,56.0,28.0,30.0,50.9,15.0,71.0,25.0,0.0,23.0,31.0,42.6,2022-2023,Marseille,Ligue 1
12,Ruslan Malinovskyi,ua UKR,"MF,FW",29.0,20,13,1227.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.3,2.3,2.4,4.6,35.0,64.0,81.0,0.07,0.07,0.15,0.07,0.15,0.17,0.17,0.34,0.17,0.34,Matches,,,,,,,,35.0,7.0,20.0,0.03,24.3,411.0,201.0,155.0,38.0,543.0,247.0,191.0,63.0,75.7,81.4,81.2,60.3,6846.0,1959.0,2.1,21.0,10.0,11.0,38.5,3.0,24.0,9.0,0.0,15.0,24.0,38.5,2022-2023,Marseille,Ligue 1
13,Issa Kaboré,bf BFA,DF,21.0,22,9,1028.0,11.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.9,1.7,39.0,54.0,130.0,0.09,0.0,0.09,0.09,0.09,0.07,0.08,0.15,0.07,0.15,Matches,,,,,,,,8.0,3.0,37.5,0.13,16.2,436.0,252.0,138.0,22.0,567.0,291.0,181.0,47.0,76.9,86.6,76.2,46.8,6207.0,2017.0,1.3,33.0,21.0,19.0,65.6,12.0,45.0,21.0,1.0,3.0,7.0,30.0,2022-2023,Marseille,Ligue 1
14,Dimitri Payet,fr FRA,"MF,FW",35.0,24,9,835.0,9.3,4.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,2.2,3.5,5.7,22.0,71.0,84.0,0.43,0.32,0.75,0.32,0.65,0.33,0.37,0.7,0.24,0.62,Matches,,,,,,,,27.0,7.0,25.9,0.11,20.6,386.0,173.0,146.0,53.0,520.0,210.0,187.0,89.0,74.2,82.4,78.1,59.6,7048.0,2234.0,3.4,6.0,3.0,4.0,30.0,0.0,6.0,4.0,0.0,5.0,5.0,50.0,2022-2023,Marseille,Ligue 1
