,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
2,Presnel Kimpembe,fr FRA,DF,25,41,40,3570.0,39.7,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.4,1.4,0.1,1.5,32.0,180.0,17.0,0.05,0.03,0.08,0.05,0.08,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,,,10.0,3.0,30.0,0.2,9.7,2513.0,1152.0,1179.0,123.0,2647.0,1195.0,1215.0,151.0,94.9,96.4,97.0,81.5,41382.0,15355.0,0.7,45.0,21.0,31.0,67.7,50.0,88.0,104.0,1.0,50.0,26.0,65.8,2021-2022,Paris Saint Germain,Ligue 1
3,Achraf Hakimi,ma MAR,DF,22,41,37,3286.0,36.5,4.0,6.0,10.0,4.0,0.0,0.0,5.0,1.0,2.5,2.5,4.4,6.9,87.0,115.0,341.0,0.11,0.16,0.27,0.11,0.27,0.07,0.12,0.2,0.07,0.2,Matches,,,,,,,,22.0,10.0,45.5,0.18,16.4,2062.0,1260.0,622.0,54.0,2315.0,1351.0,691.0,75.0,89.1,93.3,90.0,72.0,27588.0,7119.0,5.4,90.0,52.0,60.0,52.0,34.0,123.0,38.0,2.0,10.0,25.0,28.6,2021-2022,Paris Saint Germain,Ligue 1
4,Lionel Messi,ar ARG,FW,34,34,32,2903.0,32.3,11.0,14.0,25.0,9.0,2.0,3.0,1.0,0.0,14.9,12.5,10.8,23.3,158.0,349.0,153.0,0.34,0.43,0.78,0.28,0.71,0.48,0.35,0.83,0.4,0.75,Matches,,,,,,,,114.0,37.0,32.5,0.08,19.4,1786.0,988.0,552.0,133.0,2109.0,1092.0,631.0,177.0,84.7,90.5,87.5,75.1,26837.0,9158.0,11.1,13.0,3.0,3.0,14.3,4.0,17.0,0.0,0.0,5.0,6.0,45.5,2021-2022,Paris Saint Germain,Ligue 1
5,Danilo Pereira,pt POR,"MF,DF",29,37,27,2655.0,29.5,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,3.3,3.3,0.4,3.7,19.0,114.0,17.0,0.17,0.0,0.17,0.17,0.17,0.12,0.02,0.14,0.12,0.14,Matches,,,,,,,,23.0,9.0,39.1,0.22,10.7,1646.0,760.0,721.0,101.0,1749.0,795.0,757.0,117.0,94.1,95.6,95.2,86.3,26897.0,7838.0,0.9,36.0,16.0,21.0,53.3,44.0,77.0,44.0,2.0,36.0,19.0,65.5,2021-2022,Paris Saint Germain,Ligue 1
6,Marco Verratti,it ITA,MF,28,32,31,2640.0,29.3,2.0,2.0,4.0,2.0,0.0,0.0,14.0,0.0,0.6,0.6,2.8,3.4,61.0,222.0,72.0,0.07,0.07,0.14,0.07,0.14,0.02,0.11,0.13,0.02,0.13,Matches,,,,,,,,9.0,2.0,22.2,0.22,16.4,2359.0,1302.0,798.0,135.0,2599.0,1379.0,851.0,171.0,90.8,94.4,93.8,78.9,35042.0,10282.0,4.3,73.0,38.0,55.0,52.1,25.0,97.0,19.0,2.0,6.0,13.0,31.6,2021-2022,Paris Saint Germain,Ligue 1
7,Nuno Mendes,pt POR,DF,19,37,27,2407.0,26.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,3.7,4.0,51.0,69.0,150.0,0.0,0.07,0.07,0.0,0.07,0.01,0.15,0.16,0.01,0.16,Matches,,,,,,,,9.0,3.0,33.3,0.0,21.6,1236.0,717.0,381.0,70.0,1442.0,774.0,440.0,101.0,85.7,92.6,86.6,69.3,18024.0,4840.0,2.7,64.0,33.0,37.0,52.4,28.0,89.0,34.0,2.0,12.0,12.0,50.0,2021-2022,Paris Saint Germain,Ligue 1
8,Neymar,br BRA,FW,29,28,27,2320.0,25.8,13.0,8.0,21.0,10.0,3.0,4.0,11.0,0.0,11.7,8.6,8.6,17.2,108.0,173.0,279.0,0.5,0.31,0.81,0.39,0.7,0.45,0.34,0.79,0.33,0.67,Matches,,,,,,,,58.0,26.0,44.8,0.17,18.9,1251.0,757.0,315.0,75.0,1580.0,865.0,391.0,128.0,79.2,87.5,80.6,58.6,17237.0,5314.0,6.2,35.0,14.0,22.0,32.6,4.0,39.0,2.0,2.0,6.0,5.0,54.5,2021-2022,Paris Saint Germain,Ligue 1
9,Keylor Navas,cr CRC,GK,34,26,26,2306.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,24.0,99.0,75.0,77.8,0.0,8.0,30.8,0.0,0.0,,,,591.0,164.0,312.0,112.0,653.0,165.0,315.0,169.0,90.5,99.4,99.0,66.3,12718.0,8379.0,0.0,0.0,0.0,1.0,,0.0,0.0,6.0,1.0,4.0,0.0,100.0,2021-2022,Paris Saint Germain,Ligue 1
10,Gianluigi Donnarumma,it ITA,GK,22,24,24,2190.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,23.0,92.0,69.0,77.2,33.3,9.0,37.5,0.0,0.0,,,,551.0,196.0,258.0,94.0,620.0,198.0,266.0,152.0,88.9,99.0,97.0,61.8,11136.0,7339.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.0,3.0,3.0,0.0,100.0,2021-2022,Paris Saint Germain,Ligue 1
11,Idrissa Gana Gueye,sn SEN,MF,31,33,23,2040.0,22.7,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,1.6,1.6,1.8,3.4,34.0,145.0,43.0,0.18,0.04,0.22,0.18,0.22,0.07,0.08,0.15,0.07,0.15,Matches,,,,,,,,27.0,9.0,33.3,0.15,23.0,1482.0,797.0,523.0,81.0,1607.0,844.0,557.0,92.0,92.2,94.4,93.9,88.0,22204.0,6247.0,1.4,74.0,20.0,44.0,40.0,31.0,105.0,19.0,0.0,11.0,19.0,36.7,2021-2022,Paris Saint Germain,Ligue 1
12,Georginio Wijnaldum,nl NED,MF,30,38,22,1996.0,22.2,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,3.6,3.6,2.4,6.0,16.0,65.0,60.0,0.14,0.14,0.27,0.14,0.27,0.17,0.11,0.28,0.17,0.28,Matches,,,,,,,,30.0,9.0,30.0,0.1,14.5,760.0,441.0,238.0,26.0,846.0,477.0,259.0,28.0,89.8,92.5,91.9,92.9,10262.0,1920.0,2.1,15.0,11.0,9.0,52.4,11.0,25.0,12.0,0.0,12.0,6.0,66.7,2021-2022,Paris Saint Germain,Ligue 1
13,Thilo Kehrer,de GER,DF,24,34,20,1946.0,21.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.1,13.0,68.0,40.0,0.09,0.0,0.09,0.09,0.09,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,,,11.0,4.0,36.4,0.18,13.6,1169.0,581.0,499.0,54.0,1239.0,599.0,523.0,68.0,94.4,97.0,95.4,79.4,18492.0,5760.0,0.3,21.0,9.0,18.0,42.9,27.0,45.0,33.0,0.0,27.0,22.0,55.1,2021-2022,Paris Saint Germain,Ligue 1
14,Ángel Di María,ar ARG,FW,33,31,22,1904.0,21.2,5.0,8.0,13.0,5.0,0.0,0.0,2.0,0.0,6.4,6.4,8.7,15.0,79.0,122.0,255.0,0.24,0.38,0.61,0.24,0.61,0.3,0.41,0.71,0.3,0.71,Matches,,,,,,,,59.0,24.0,40.7,0.08,19.5,1015.0,554.0,315.0,88.0,1344.0,639.0,410.0,165.0,75.5,86.7,76.8,53.3,15885.0,4216.0,8.7,35.0,18.0,20.0,39.1,6.0,41.0,4.0,0.0,0.0,1.0,0.0,2021-2022,Paris Saint Germain,Ligue 1
15,Ander Herrera,es ESP,MF,31,28,19,1633.0,18.1,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.9,0.9,1.5,2.5,12.0,116.0,34.0,0.22,0.11,0.33,0.22,0.33,0.06,0.1,0.16,0.06,0.16,Matches,,,,,,,,23.0,6.0,26.1,0.17,22.3,1173.0,638.0,374.0,78.0,1297.0,682.0,404.0,100.0,90.4,93.5,92.6,78.0,17198.0,4534.0,2.9,40.0,18.0,25.0,34.0,21.0,61.0,12.0,0.0,2.0,7.0,22.2,2021-2022,Paris Saint Germain,Ligue 1
16,Mauro Icardi,ar ARG,FW,28,30,13,1319.0,14.7,5.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,6.0,6.0,0.7,6.7,6.0,11.0,56.0,0.34,0.0,0.34,0.27,0.27,0.5,0.06,0.56,0.5,0.56,Matches,,,,,,,,34.0,11.0,32.4,0.12,10.6,125.0,70.0,39.0,2.0,162.0,92.0,44.0,3.0,77.2,76.1,88.6,66.7,1611.0,156.0,0.5,5.0,3.0,3.0,37.5,6.0,10.0,13.0,0.0,6.0,10.0,37.5,2021-2022,Paris Saint Germain,Ligue 1
17,Leandro Paredes,ar ARG,MF,27,22,15,1273.0,14.1,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.4,0.4,0.4,0.8,8.0,70.0,4.0,0.07,0.14,0.21,0.07,0.21,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,,,13.0,6.0,46.2,0.08,27.9,1194.0,588.0,479.0,90.0,1255.0,610.0,487.0,107.0,95.1,96.4,98.4,84.1,19349.0,6152.0,0.6,31.0,17.0,17.0,47.2,15.0,46.0,7.0,2.0,5.0,4.0,55.6,2021-2022,Paris Saint Germain,Ligue 1
18,Abdou Diallo,sn SEN,DF,25,16,14,1221.0,13.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,16.0,53.0,40.0,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.07,0.01,0.07,Matches,,,,,,,,5.0,1.0,20.0,0.0,16.3,731.0,343.0,313.0,54.0,830.0,366.0,347.0,78.0,88.1,93.7,90.2,69.2,12053.0,4852.0,1.3,28.0,9.0,22.0,52.9,15.0,43.0,28.0,1.0,17.0,7.0,70.8,2021-2022,Paris Saint Germain,Ligue 1
19,Juan Bernat,es ESP,"DF,MF",28,16,12,999.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,20.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.01,0.07,Matches,,,,,,,,1.0,1.0,100.0,0.0,15.3,628.0,420.0,173.0,10.0,681.0,445.0,185.0,17.0,92.2,94.4,93.5,58.8,8076.0,1920.0,1.0,24.0,13.0,14.0,72.2,8.0,32.0,16.0,0.0,8.0,8.0,50.0,2021-2022,Paris Saint Germain,Ligue 1
20,Julian Draxler,de GER,"MF,FW",27,24,8,901.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,2.4,4.0,16.0,40.0,56.0,0.2,0.1,0.3,0.2,0.3,0.21,0.32,0.53,0.21,0.53,Matches,,,,,,,,15.0,4.0,26.7,0.13,15.0,343.0,202.0,108.0,17.0,383.0,219.0,116.0,22.0,89.6,92.2,93.1,77.3,4954.0,986.0,0.9,5.0,1.0,3.0,12.5,9.0,11.0,5.0,0.0,2.0,5.0,28.6,2021-2022,Paris Saint Germain,Ligue 1
21,Sergio Ramos,es ESP,DF,35,13,9,846.0,9.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.8,1.8,0.0,1.8,8.0,61.0,5.0,0.21,0.0,0.21,0.21,0.21,0.2,0.0,0.2,0.2,0.2,Matches,,,,,,,,16.0,5.0,31.3,0.13,14.8,776.0,228.0,405.0,133.0,829.0,236.0,420.0,157.0,93.6,96.6,96.4,84.7,16436.0,5690.0,0.2,12.0,8.0,5.0,53.3,8.0,20.0,27.0,0.0,14.0,7.0,66.7,2021-2022,Paris Saint Germain,Ligue 1
22,Junior Dina Ebimbe,fr FRA,MF,20,14,6,485.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.2,8.0,22.0,13.0,0.0,0.19,0.19,0.0,0.19,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,,,9.0,3.0,33.3,0.0,24.0,201.0,95.0,82.0,17.0,224.0,105.0,86.0,20.0,89.7,90.5,95.3,85.0,3396.0,760.0,0.1,9.0,2.0,4.0,66.7,3.0,11.0,1.0,0.0,1.0,1.0,50.0,2021-2022,Paris Saint Germain,Ligue 1
23,Colin Dagba,fr FRA,DF,22,6,4,379.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,7.0,6.0,24.0,0.0,0.24,0.24,0.0,0.24,0.0,0.05,0.05,0.0,0.05,Matches,,,,,,,,1.0,0.0,0.0,0.0,,125.0,86.0,32.0,1.0,139.0,91.0,38.0,1.0,89.9,94.5,84.2,100.0,1582.0,308.0,0.2,4.0,3.0,3.0,50.0,3.0,6.0,1.0,0.0,1.0,2.0,33.3,2021-2022,Paris Saint Germain,Ligue 1
24,Xavi Simons,nl NED,"FW,MF",18,9,3,353.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,3.0,3.0,5.0,0.0,0.25,0.25,0.0,0.25,0.14,0.08,0.22,0.14,0.22,Matches,,,,,,,,8.0,2.0,25.0,0.0,13.4,48.0,36.0,9.0,1.0,60.0,41.0,13.0,1.0,80.0,87.8,69.2,100.0,606.0,99.0,0.1,1.0,1.0,5.0,50.0,3.0,1.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Paris Saint Germain,Ligue 1
25,Rafinha,br BRA,"FW,MF",28,5,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches,,,,,,,,5.0,0.0,0.0,0.0,18.4,169.0,89.0,61.0,7.0,188.0,97.0,67.0,9.0,89.9,91.8,91.0,77.8,2387.0,419.0,0.1,14.0,7.0,8.0,63.6,4.0,18.0,0.0,0.0,0.0,1.0,0.0,2021-2022,Paris Saint Germain,Ligue 1
26,Edouard Michut,fr FRA,MF,18,7,1,187.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,1.0,6.0,2.0,0.0,0.48,0.48,0.0,0.48,0.0,0.08,0.08,0.0,0.08,Matches,,,,,,,,2.0,0.0,0.0,0.0,,51.0,31.0,16.0,2.0,54.0,32.0,16.0,2.0,94.4,96.9,100.0,100.0,723.0,163.0,0.1,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2021-2022,Paris Saint Germain,Ligue 1
27,Arnaud Kalimuendo,fr FRA,FW,19,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,1.0,0.0,0.0,0.0,,5.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0,100.0,100.0,100.0,,56.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
28,Ismaël Gharbi,es ESP,FW,17,4,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,5.0,2.0,40.0,0.0,,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,100.0,100.0,100.0,100.0,73.0,15.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
29,El Chadaille Bitshiabu,fr FRA,DF,16,3,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,2.0,1.0,50.0,0.0,,6.0,4.0,1.0,1.0,6.0,4.0,1.0,1.0,100.0,100.0,100.0,100.0,113.0,29.0,0.0,0.0,0.0,0.0,,3.0,0.0,2.0,0.0,1.0,0.0,100.0,2021-2022,Paris Saint Germain,Ligue 1
30,Sergio Rico,es ESP,GK,27,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,3.0,2.0,66.7,,0.0,,0.0,0.0,,,,5.0,0.0,4.0,1.0,7.0,0.0,4.0,3.0,71.4,,100.0,33.3,130.0,76.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
31,Pablo Sarabia,es ESP,FW,29,2,0,22.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.09,0.0,4.09,4.09,4.09,4.16,0.0,4.16,4.16,4.16,Matches,,,,,,,,1.0,1.0,100.0,1.0,3.6,13.0,7.0,4.0,0.0,20.0,7.0,6.0,3.0,65.0,100.0,66.7,0.0,182.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
32,Sekou Yansané,gn GUI,FW,18,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
33,Nathan Bitu Mazala,fr FRA,MF,18,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,9.0,5.0,4.0,0.0,10.0,6.0,4.0,0.0,90.0,83.3,100.0,,124.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
34,Layvin Kurzawa,fr FRA,DF,28,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2021-2022,Paris Saint Germain,Ligue 1
35,Alexandre Letellier,fr FRA,GK,30,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,,,1.0,,0.0,0.0,,,,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,100.0,100.0,,100.0,78.0,63.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
36,Djeidi Gassama,fr FRA,FW,17,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,,,23.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Paris Saint Germain,Ligue 1
37,Teddy Alloh,fr FRA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Paris Saint Germain,Ligue 1
38,Denis Franchi,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Paris Saint Germain,Ligue 1
39,Kenny Nagera,fr FRA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Paris Saint Germain,Ligue 1
0,William Saliba,fr FRA,DF,20,52,52,4674.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.4,2.4,0.6,3.0,57.0,281.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,,,24.0,7.0,29.2,0.0,9.2,3855.0,1549.0,1998.0,241.0,4165.0,1638.0,2089.0,319.0,92.6,94.6,95.6,75.5,67633.0,21760.0,2.0,68.0,32.0,44.0,80.0,64.0,130.0,113.0,1.0,63.0,39.0,61.8,2021-2022,Marseille,Ligue 1
1,Mattéo Guendouzi,fr FRA,MF,22,56,52,4656.0,51.7,5.0,11.0,16.0,5.0,0.0,0.0,9.0,0.0,5.0,5.0,5.3,10.3,134.0,388.0,240.0,0.1,0.21,0.31,0.1,0.31,0.1,0.11,0.22,0.1,0.22,Matches,,,,,,,,77.0,27.0,35.1,0.06,18.0,2501.0,1176.0,1011.0,239.0,2919.0,1292.0,1130.0,309.0,85.7,91.0,89.5,77.3,42818.0,10595.0,5.6,67.0,21.0,47.0,29.2,25.0,89.0,26.0,0.0,26.0,38.0,40.6,2021-2022,Marseille,Ligue 1
2,Luan Peres Petroni,br BRA,DF,27,50,44,4036.0,44.8,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.2,0.2,1.8,2.1,69.0,160.0,69.0,0.0,0.07,0.07,0.0,0.07,0.01,0.04,0.05,0.01,0.05,Matches,,,,,,,,7.0,1.0,14.3,0.0,23.5,2410.0,1181.0,1001.0,166.0,2763.0,1267.0,1116.0,277.0,87.2,93.2,89.7,59.9,39470.0,11178.0,1.7,97.0,47.0,62.0,62.7,74.0,165.0,99.0,2.0,48.0,29.0,62.3,2021-2022,Marseille,Ligue 1
3,Boubacar Kamara,fr FRA,"MF,DF",21,48,42,3791.0,42.1,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.3,1.3,3.2,4.4,32.0,251.0,62.0,0.02,0.0,0.02,0.02,0.02,0.03,0.08,0.11,0.03,0.11,Matches,,,,,,,,30.0,4.0,13.3,0.03,21.0,2870.0,1503.0,1019.0,232.0,3167.0,1589.0,1095.0,322.0,90.6,94.6,93.1,72.0,45797.0,12152.0,2.4,88.0,31.0,49.0,53.4,64.0,148.0,62.0,1.0,50.0,50.0,50.0,2021-2022,Marseille,Ligue 1
4,Dimitri Payet,fr FRA,"FW,MF",34,46,41,3725.0,41.4,16.0,13.0,29.0,9.0,7.0,7.0,8.0,0.0,13.9,8.4,14.1,22.5,103.0,253.0,274.0,0.39,0.31,0.7,0.22,0.53,0.37,0.38,0.75,0.22,0.6,Matches,,,,,,,,106.0,30.0,28.3,0.08,22.9,1571.0,797.0,487.0,214.0,2120.0,916.0,640.0,413.0,74.1,87.0,76.1,51.8,27661.0,7879.0,13.7,23.0,9.0,15.0,24.3,12.0,34.0,3.0,1.0,4.0,8.0,33.3,2021-2022,Marseille,Ligue 1
5,Gerson,br BRA,"MF,FW",24,48,39,3482.0,38.7,11.0,7.0,18.0,11.0,0.0,0.0,7.0,1.0,7.3,7.3,4.1,11.5,88.0,130.0,230.0,0.28,0.18,0.47,0.28,0.47,0.2,0.11,0.31,0.2,0.31,Matches,,,,,,,,60.0,24.0,40.0,0.18,16.5,1553.0,879.0,498.0,90.0,1736.0,936.0,547.0,117.0,89.5,93.9,91.0,76.9,22545.0,4008.0,3.4,61.0,14.0,35.0,31.1,22.0,82.0,17.0,2.0,27.0,19.0,58.7,2021-2022,Marseille,Ligue 1
6,Cengiz Ünder,tr TUR,"FW,MF",24,47,37,3314.0,36.8,13.0,5.0,18.0,11.0,2.0,2.0,4.0,1.0,9.2,7.6,8.3,16.0,97.0,110.0,442.0,0.35,0.14,0.49,0.3,0.43,0.27,0.25,0.52,0.23,0.47,Matches,,,,,,,,101.0,31.0,30.7,0.11,19.2,1018.0,541.0,315.0,112.0,1386.0,624.0,420.0,221.0,73.4,86.7,75.0,50.7,16736.0,4275.0,8.2,24.0,7.0,20.0,26.9,15.0,39.0,10.0,0.0,10.0,13.0,43.5,2021-2022,Marseille,Ligue 1
7,Valentin Rongier,fr FRA,"MF,DF",26,46,37,3302.0,36.7,1.0,2.0,3.0,1.0,0.0,0.0,8.0,1.0,3.1,3.1,2.5,5.6,74.0,285.0,100.0,0.03,0.05,0.08,0.03,0.08,0.09,0.07,0.16,0.09,0.16,Matches,,,,,,,,37.0,12.0,32.4,0.03,21.5,2549.0,1316.0,1006.0,153.0,2829.0,1403.0,1088.0,204.0,90.1,93.8,92.5,75.0,40362.0,10454.0,3.0,116.0,46.0,77.0,49.5,56.0,168.0,30.0,1.0,29.0,34.0,46.0,2021-2022,Marseille,Ligue 1
8,Pau López,es ESP,GK,26,36,36,3240.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7,0.7,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02,Matches,43.0,110.0,68.0,64.5,0.0,12.0,33.3,0.0,0.0,,,,1291.0,359.0,696.0,234.0,1518.0,359.0,704.0,450.0,85.0,100.0,98.9,52.0,28320.0,17141.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,6.0,0.0,100.0,2021-2022,Marseille,Ligue 1
9,Duje Ćaleta-Car,hr CRO,DF,24,38,36,3104.0,34.5,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,0.7,2.7,15.0,116.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.09,0.06,0.09,Matches,,,,,,,,15.0,4.0,26.7,0.13,10.8,2257.0,763.0,1187.0,276.0,2470.0,810.0,1239.0,372.0,91.4,94.2,95.8,74.2,44442.0,13858.0,0.9,26.0,13.0,14.0,81.3,37.0,59.0,84.0,4.0,45.0,17.0,72.6,2021-2022,Marseille,Ligue 1
